text,label,lang,channel,family,template,source,split
"Haha awesome, omw back now then",0,en,sms,uci,,uci_sms,train
Yup i thk so until e shop closes lor.,0,en,sms,uci,,uci_sms,train
what is your account number?,0,en,sms,uci,,uci_sms,train
Eh u send wrongly lar...,0,en,sms,uci,,uci_sms,train
Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,0,en,sms,uci,,uci_sms,train
Ok i shall talk to him,0,en,sms,uci,,uci_sms,train
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0,en,sms,uci,,uci_sms,test
Hey you can pay. With salary de. Only  &lt;#&gt; .,0,en,sms,uci,,uci_sms,train
Another month. I need chocolate weed and alcohol.,0,en,sms,uci,,uci_sms,test
If he started searching he will get job in few days.he have great potential and talent.,0,en,sms,uci,,uci_sms,test
Reckon need to be in town by eightish to walk from * carpark.,0,en,sms,uci,,uci_sms,train
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",1,en,sms,uci,,uci_sms,test
LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,0,en,sms,uci,,uci_sms,train
Yo guess what I just dropped,0,en,sms,uci,,uci_sms,train
Carlos says he'll be at mu in  &lt;#&gt;  minutes,0,en,sms,uci,,uci_sms,train
I'm in office now . I will call you  &lt;#&gt;  min:),0,en,sms,uci,,uci_sms,train
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",0,en,sms,uci,,uci_sms,train
"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",0,en,sms,uci,,uci_sms,test
Ugh. Gotta drive back to sd from la. My butt is sore.,0,en,sms,uci,,uci_sms,train
26th OF JULY,0,en,sms,uci,,uci_sms,test
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,0,en,sms,uci,,uci_sms,test
Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,0,en,sms,uci,,uci_sms,train
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0,en,sms,uci,,uci_sms,train
"I can't, I don't have her number!",0,en,sms,uci,,uci_sms,test
Change again... It's e one next to escalator...,0,en,sms,uci,,uci_sms,train
Yetunde i'm in class can you not run water on it to make it ok. Pls now.,0,en,sms,uci,,uci_sms,test
Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,0,en,sms,uci,,uci_sms,train
Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,0,en,sms,uci,,uci_sms,train
"Aight will do, thanks again for comin out",0,en,sms,uci,,uci_sms,train
No..but heard abt tat..,0,en,sms,uci,,uci_sms,train
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,1,en,sms,uci,,uci_sms,train
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,en,sms,uci,,uci_sms,train
&lt;#&gt;  am I think? Should say on syllabus,0,en,sms,uci,,uci_sms,train
Umma. Did she say anything,0,en,sms,uci,,uci_sms,test
Give me a sec to think think about it,0,en,sms,uci,,uci_sms,train
Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,1,en,sms,uci,,uci_sms,train
I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,0,en,sms,uci,,uci_sms,train
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",0,en,sms,uci,,uci_sms,train
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",0,en,sms,uci,,uci_sms,train
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,0,en,sms,uci,,uci_sms,train
"I just got home babe, are you still awake ?",0,en,sms,uci,,uci_sms,train
I dunno they close oredi not... Ü v ma fan...,0,en,sms,uci,,uci_sms,train
Just buy a pizza. Meat lovers or supreme. U get to pick.,0,en,sms,uci,,uci_sms,train
"Ya, told..she was asking wats matter?",0,en,sms,uci,,uci_sms,train
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",0,en,sms,uci,,uci_sms,train
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,1,en,sms,uci,,uci_sms,train
Shall i send that exe to your mail id.,0,en,sms,uci,,uci_sms,train
Nope watching tv at home... Not going out. V bored...,0,en,sms,uci,,uci_sms,train
Don know..wait i will check it.,0,en,sms,uci,,uci_sms,train
"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",0,en,sms,uci,,uci_sms,train
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,1,en,sms,uci,,uci_sms,train
We still on for tonight?,0,en,sms,uci,,uci_sms,train
May i call You later Pls,0,en,sms,uci,,uci_sms,train
Hasn't that been the pattern recently crap weekends?,0,en,sms,uci,,uci_sms,train
I have a sore throat. It's scratches when I talk,0,en,sms,uci,,uci_sms,train
Yes da. Any plm at ur office,0,en,sms,uci,,uci_sms,train
Are you not around or just still asleep? :V,0,en,sms,uci,,uci_sms,train
"Lol you forgot it eh ? Yes, I'll bring it in babe",0,en,sms,uci,,uci_sms,train
"Its good, we'll find a way",0,en,sms,uci,,uci_sms,test
Can not use foreign stamps in this country. Good lecture .,0,en,sms,uci,,uci_sms,train
Yup bathe liao...,0,en,sms,uci,,uci_sms,train
HAPPY NEW YEAR MY NO.1 MAN,0,en,sms,uci,,uci_sms,test
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",0,en,sms,uci,,uci_sms,train
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,0,en,sms,uci,,uci_sms,train
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",0,en,sms,uci,,uci_sms,train
"No my blankets are sufficient, thx",0,en,sms,uci,,uci_sms,train
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",0,en,sms,uci,,uci_sms,train
"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",0,en,sms,uci,,uci_sms,train
They just talking thats it de. They wont any other.,0,en,sms,uci,,uci_sms,train
Today am going to college so am not able to atten the class.,0,en,sms,uci,,uci_sms,train
I'm in class. Will holla later,0,en,sms,uci,,uci_sms,train
Easy ah?sen got selected means its good..,0,en,sms,uci,,uci_sms,test
Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,0,en,sms,uci,,uci_sms,test
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",1,en,sms,uci,,uci_sms,test
"Come round, it's . ",0,en,sms,uci,,uci_sms,test
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",0,en,sms,uci,,uci_sms,train
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",1,en,sms,uci,,uci_sms,train
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,0,en,sms,uci,,uci_sms,test
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1,en,sms,uci,,uci_sms,test
Are you available for soiree on June 3rd?,0,en,sms,uci,,uci_sms,test
Do u noe wat time e place dat sells 4d closes?,0,en,sms,uci,,uci_sms,test
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",0,en,sms,uci,,uci_sms,train
Jay's getting really impatient and belligerent,0,en,sms,uci,,uci_sms,train
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,0,en,sms,uci,,uci_sms,test
I'm at work. Please call,0,en,sms,uci,,uci_sms,train
Then u drive lor.,0,en,sms,uci,,uci_sms,train
Ard 515 like dat. Y?,0,en,sms,uci,,uci_sms,test
Tell me they're female :V how're you throwing in? We're deciding what all to get now,0,en,sms,uci,,uci_sms,train
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,1,en,sms,uci,,uci_sms,train
I'm working technical support :)voice process.networking field.,0,en,sms,uci,,uci_sms,train
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,0,en,sms,uci,,uci_sms,train
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,0,en,sms,uci,,uci_sms,test
We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,1,en,sms,uci,,uci_sms,train
"That's fine, I'll bitch at you about it later then",0,en,sms,uci,,uci_sms,train
No my mum went 2 dentist.,0,en,sms,uci,,uci_sms,train
Once free call me sir. I am waiting for you.,0,en,sms,uci,,uci_sms,train
Meeting u is my work. . . Tel me when shall i do my work tomorrow,0,en,sms,uci,,uci_sms,train
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,1,en,sms,uci,,uci_sms,test
Jus finish bathing...,0,en,sms,uci,,uci_sms,train
"alright, I'll make sure the car is back tonight",0,en,sms,uci,,uci_sms,train
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,1,en,sms,uci,,uci_sms,train
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,1,en,sms,uci,,uci_sms,train
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,0,en,sms,uci,,uci_sms,train
Aight ill get on fb in a couple minutes,0,en,sms,uci,,uci_sms,train
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0,en,sms,uci,,uci_sms,train
Where can download clear movies. Dvd copies.,0,en,sms,uci,,uci_sms,train
"Yep, by the pretty sculpture",0,en,sms,uci,,uci_sms,train
Convey my regards to him,0,en,sms,uci,,uci_sms,train
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,0,en,sms,uci,,uci_sms,test
You tell what happen dont behave like this to me. Ok no need to say,0,en,sms,uci,,uci_sms,test
Can u get pic msgs to your phone?,0,en,sms,uci,,uci_sms,train
Send to someone else :-),0,en,sms,uci,,uci_sms,train
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0,en,sms,uci,,uci_sms,train
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,0,en,sms,uci,,uci_sms,train
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",0,en,sms,uci,,uci_sms,train
I don't think he has spatula hands!,0,en,sms,uci,,uci_sms,train
You can never do NOTHING,0,en,sms,uci,,uci_sms,train
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,1,en,sms,uci,,uci_sms,train
Goodmorning today i am late for  &lt;DECIMAL&gt; min.,0,en,sms,uci,,uci_sms,train
WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,1,en,sms,uci,,uci_sms,test
Please da call me any mistake from my side sorry da. Pls da goto doctor.,0,en,sms,uci,,uci_sms,train
Where r we meeting?,0,en,sms,uci,,uci_sms,test
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",0,en,sms,uci,,uci_sms,train
Now only i reached home. . . I am very tired now. . I will come tomorro,0,en,sms,uci,,uci_sms,train
Ryder unsold.now gibbs.,0,en,sms,uci,,uci_sms,train
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,1,en,sms,uci,,uci_sms,train
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,0,en,sms,uci,,uci_sms,train
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,0,en,sms,uci,,uci_sms,train
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,0,en,sms,uci,,uci_sms,train
You busy or can I come by at some point and figure out what we're doing tomorrow,0,en,sms,uci,,uci_sms,train
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",0,en,sms,uci,,uci_sms,train
Black shirt n blue jeans... I thk i c ü...,0,en,sms,uci,,uci_sms,train
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0,en,sms,uci,,uci_sms,train
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,1,en,sms,uci,,uci_sms,test
on hen night. Going with a swing,0,en,sms,uci,,uci_sms,train
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",0,en,sms,uci,,uci_sms,train
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0,en,sms,uci,,uci_sms,train
